,title,height,length,art_type,medium_text,date_text,age,house,fecha,price,author,performance,source,country
19118,"Desierto Máscara y Nagual by José Bedia, 1997",95.625,105.125,Post-War And Contemporary First Open, acrylic on canvas ,1997,25,Christie's,2008-04-01,17195.0, José Bedia,-420,Mutual Art,-
19120,"Migrant mother, after Dorothea Lange (from Pictures of Ink) by Vik Muniz, FullFormat:,year,2000",40.0,30.0,Contemporary Art, cibachrome print ,2000,22,Sotheby's,2008-04-02,38517.0, Vik Muniz,-420,Mutual Art,-
19121,"Spume after a trace by Gabriel Orozco, FullFormat:,year,2003",57.0,37.75,Contemporary Art, polyurethane foam and xerox transfer ,2003,19,Sotheby's,2008-04-02,34390.0, Gabriel Orozco,-420,Mutual Art,-
19126,"Rorschach (From pictures of ink) by Vik Muniz, FullFormat:,year,2000",65.5,47.5,Contemporary Art, cibachrome print ,2000,22,Sotheby's,2008-04-02,20634.0, Vik Muniz,-420,Mutual Art,-
19127,"La unica esperanza and Inri; 2 Works by Luis González Palma, FullFormat:,year,1998",40.0,40.0,Contemporary Art, i) hand-painted and toned gelatin silver print and paper collage with thread stitches ii) cibachrome ,1998,24,Sotheby's,2008-04-02,12896.0, Luis González Palma,-420,Mutual Art,-
19132,"Untitled by Wifredo Lam, 1962",180.25,22.625,POST-WAR & CONTEMPORARY ART, charcoal and coloured pastels on paper ,1962,60,Christie's,2008-04-02,43904.0, Wifredo Lam,-420,Mutual Art,-
19133,"Nina con Organos by Dr. Lakra, 2004",15.0,11.0,POST-WAR & CONTEMPORARY ART, watercolour and ball-point pen on paper collage laid down on card ,2004,18,Christie's,2008-04-02,26588.0, Dr. Lakra,-420,Mutual Art,-
19134,"Untitled by Julian Trigo, 1994",57.875,78.0,POST-WAR & CONTEMPORARY ART, acrylic and charcoal on canvas ,1994,28,Christie's,2008-04-02,4091.0, Julian Trigo,-420,Mutual Art,-
19136,"Carregadores de Piano by Os Gemeos, 2006",78.75,64.5,"Property from The Vanmoerkerke Collection, Belgium"," Sequins, acrylic and oil on wooden panel. ",2006,16,Phillips,2008-04-03,60676.0, Os Gemeos,-420,Mutual Art,-
19137,"Bayreuth Festspielhaus by Guillermo Kuitca, 2003",58.0,52.25,"Property from The Vanmoerkerke Collection, Belgium", Paper collage and adhesive on paper. ,2003,19,Phillips,2008-04-03,47498.0, Guillermo Kuitca,-420,Mutual Art,-
19138,"Samurai Tree 3L by Gabriel Orozco, 2006",21.75,21.75,"Property from The Vanmoerkerke Collection, Belgium", Egg tempera and gold leaf on wooden panel. ,2006,16,Phillips,2008-04-03,248472.0, Gabriel Orozco,-420,Mutual Art,-
19139,"Sonho de Valsa (Dream Waltz) by Beatriz Milhazes, 2004-2005",68.0,57.75,"Property from The Vanmoerkerke Collection, Belgium"," Candy wrappers, plastic, packing tape and paper collage. ",2004,18,Phillips,2008-04-03,363784.0, Beatriz Milhazes,-420,Mutual Art,-
19141,"Puppy by Jose Emilio Fuentes Fonseca, 1998",17.7,11.0,Post War," Multiple, glazed porcelain ",1998,24,Ketterer Kunst,2008-04-04,7793.0, Jose Emilio Fuentes Fonseca,-420,Mutual Art,-
19142,"12 Works: Aus Droites Libérées by Roberto Matta, 1971",17.1,12.4,Post War, Colored etchings with aquatint on Arches paper ,1971,51,Ketterer Kunst,2008-04-04,2597.0, Roberto Matta,-420,Mutual Art,-
19143,"Weiblicher Akt am Fenster by Fernando Botero, Circa 1990",31.2,21.8,Post War, Lithograph in colours on Arches wove paper ,1990,32,Ketterer Kunst,2008-04-04,6494.0, Fernando Botero,-420,Mutual Art,-
19144,"Three Musicians by Fernando Botero, 1983",15.7,11.8,Post War, Photo-lithograph on firm wove paper ,1983,39,Ketterer Kunst,2008-04-04,2079.0, Fernando Botero,-420,Mutual Art,-
19149,"COMPOSITION MADI by Carmelo Arden Quin, 1968",24.0,14.0,Contemporary Art 2," Felt-tip pen, pen and collage on paper ",1968,54,Artcurial,2008-04-04,8049.0, Carmelo Arden Quin,-420,Mutual Art,-
19150,"SANS TITRE by Wifredo Lam, 1973",32.0,50.0,Contemporary Art 2, Colored oil pastels on paper ,1973,49,Artcurial,2008-04-04,6706.0, Wifredo Lam,-420,Mutual Art,-
19151,"SANS TITRE by Roberto Matta, 1971",32.0,47.0,Contemporary Art 2, ink on paper ,1971,51,Artcurial,2008-04-04,10193.0, Roberto Matta,-420,Mutual Art,-
19154,"VORACITE by Roberto Matta, 1976",73.0,62.0,Art Contemporain - Partie I, Oil on canvas ,1976,46,Cornette de Saint Cyr,2008-04-05,119541.0, Roberto Matta,-420,Mutual Art,-
19163,"SANS TITRE by Roberto Matta, 1983",50.0,65.0,Art Contemporain - Partie II, Pastel and lead pencil on paper ,1983,39,Cornette de Saint Cyr,2008-04-06,29205.0, Roberto Matta,-420,Mutual Art,-
19172,"Balinese Fishermen With Outrigger by Miguel Covarrubias, FullFormat:circa,year,1935",29.0,40.0,Modern and Contemporary Southeast Asian Paintings, gouache on paper ,1935,87,Sotheby's,2008-04-08,276878.0, Miguel Covarrubias,-420,Mutual Art,-
19175,"Luciberto ubu by Roberto Matta, FullFormat:,year,1970",190.5,70.0,"Contemporary Art 1953-2003, A Private Collection", olio su tela ,1970,52,Sotheby's,2008-04-08,65338.0, Roberto Matta,-420,Mutual Art,-
19178,"Juan Rulfo, Mexico by Manuel Álvarez Bravo, 1940",7.5,9.5,Collection of Corbeau et Renard assembled by Gerd Sander," Gelatin silver print, printed later. ",1940,82,Phillips,2008-04-09,8254.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19179,"Isabel Villaseñor, Mexico by Manuel Álvarez Bravo, 1935",9.25,7.25,Collection of Corbeau et Renard assembled by Gerd Sander," Gelatin silver print, printed later. ",1935,87,Phillips,2008-04-09,9973.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19180,"Sigmund from Pictures of Chocolate by Vik Muniz, 1999",39.75,31.375,Photographs, Dye destruction print. ,1999,23,Phillips,2008-04-09,87213.0, Vik Muniz,-420,Mutual Art,-
19182,"The Raft of Medusa from Pictures of Chocolate by Vik Muniz, 1999",59.5,46.75,Photographs, Dye destruction diptych. ,1999,23,Phillips,2008-04-09,141687.0, Vik Muniz,-420,Mutual Art,-
19185,"Rene d'Harnoncourt, Mexico by Manuel Álvarez Bravo, 1930s",9.5,7.375,Collection of Corbeau et Renard assembled by Gerd Sander," Gelatin silver print, printed later. ",1930,92,Phillips,2008-04-09,8598.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19186,"Serra Pelada Gold Mine, Brazil by Sebastião Salgado, 1986",31.875,21.25,Photographs," Gelatin silver print, printed later. ",1986,36,Phillips,2008-04-09,24073.0, Sebastião Salgado,-420,Mutual Art,-
19187,"Camera obscura image of the Chrysler Building in hotel room by Abelardo Morell, 1999",18.0,22.375,Photographs, Gelatin silver print. ,1999,23,Phillips,2008-04-09,8598.0, Abelardo Morell,-420,Mutual Art,-
19190,"Frida Kahlo en el estudio de Manuel Álvarez Bravo (Frida Kahlo in Manuel Álvarez Bravo's studio), Mexico by Manuel Álvarez Bravo, 1930s",9.5,7.25,Collection of Corbeau et Renard assembled by Gerd Sander," Gelatin silver print, printed later. ",1930,92,Phillips,2008-04-09,17195.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19192,"NU by Manuel Ortiz de Zarate, 1916",61.0,50.0,Modern Art 2, Oil on canvas ,1916,106,Artcurial,2008-04-10,88569.0, Manuel Ortiz de Zarate,-420,Mutual Art,-
19196,"Composition cinétique by Carlos Cruz-Diez, 1970",190.5,75.0,Vente XXème Siècle, Color silkscreen ,1970,52,Kapandji Morhange,2008-04-15,608.0, Carlos Cruz-Diez,-420,Mutual Art,-
19198,"'Ecuador' by Sebastião Salgado, 1982",30.0,44.0,Vision 21, silver gelatin print ,1982,40,Bonhams,2008-04-16,3260.0, Sebastião Salgado,-420,Mutual Art,-
19199,"'Brasil' by Sebastião Salgado, 1983",29.5,43.0,Vision 21, silver gelatin print ,1983,39,Bonhams,2008-04-16,3912.0, Sebastião Salgado,-420,Mutual Art,-
19200,"'Brasil' by Sebastião Salgado, 1986",29.7,44.0,Vision 21, silver gelatin print ,1986,36,Bonhams,2008-04-16,6520.0, Sebastião Salgado,-420,Mutual Art,-
19202,"Untitled by Wifredo Lam, 1971",52.07,15.5,Fine Art Auction , ink and wash on paper ,1971,51,"Deutscher & Hackett, Melbourne",2008-04-16,4648.0, Wifredo Lam,-420,Mutual Art,-
19215,"Pescadores de Blanes by José Luis Cuevas, 1981",142.24,76.0,Pintura y Obra Grafica, Engraving / etching ,1981,41,"Morton Auctions, Monte Athos",2008-04-24,527.0, José Luis Cuevas,-420,Mutual Art,-
19222,"De la serie antología: D'yeux by Roberto Matta, 1979",193.04,56.0,Pintura y Obra Grafica, Lithograph 44/100 ,1979,43,"Morton Auctions, Monte Athos",2008-04-24,1184.0, Roberto Matta,-420,Mutual Art,-
19224,"El cuarto amarillo by José Luis Cuevas, 1981",142.24,76.0,Pintura y Obra Grafica, Engraving / etching ,1981,41,"Morton Auctions, Monte Athos",2008-04-24,527.0, José Luis Cuevas,-420,Mutual Art,-
19229,"Pescadería by Alfredo Zalce, 1973",139.7,75.0,Pintura y Obra Grafica, Silkscreen 148/150 ,1973,49,"Morton Auctions, Monte Athos",2008-04-24,421.0, Alfredo Zalce,-420,Mutual Art,-
19230,"Sin titulo by Ricardo Martínez de Hoyos, 1990",52.07,27.5,Pintura y Obra Grafica, Pencil on paper ,1990,32,"Morton Auctions, Monte Athos",2008-04-24,920.0, Ricardo Martínez de Hoyos,-420,Mutual Art,-
19248,"Árbol by Guillermo Meza, 1951",35.56,19.0,Pintura y Obra Grafica, Oil on cardboard ,1951,71,"Morton Auctions, Monte Athos",2008-04-24,816.0, Guillermo Meza,-420,Mutual Art,-
19249,"Sin Título by Fernando Andriacci, 1997",177.8,90.0,Pintura y Obra Grafica, Gouche on paper ,1997,25,"Morton Auctions, Monte Athos",2008-04-24,1447.0, Fernando Andriacci,-420,Mutual Art,-
19251,"Kaléidoscope I by Arthur Luiz Piza, 1972",1201.42,335.0,Kunst des 20. Jahrhunderts, colored etching ,1972,50,Lehr Art Auction,2008-04-26,60066.0, Arthur Luiz Piza,-420,Mutual Art,-
19253,"‘Hand’ chair by Pedro Friedeberg, ca. 1964",34.125,86.7,Saturday @ Phillips, Carved laminated pine. Underside signed in ink “PEDRO FRIEDEBERG.” ,1964,58,Phillips,2008-04-26,13756.0, Pedro Friedeberg,-420,Mutual Art,-
19263,"Chromointerférence Manipulable by Carlos Cruz-Diez, 1989",63.5,25.0,Nagel Auktionen, Multiple ,1989,33,Nagel Auction,2008-04-30,470.0, Carlos Cruz-Diez,-420,Mutual Art,-
19264,"Mujer ante el Espejo by Fernando Botero, 1985",411.0,332.0,Old Master through Modern Prints, Lithograph on cream wove paper ,1985,37,Swann Auction Galleries,2008-05-01,5778.0, Fernando Botero,-420,Mutual Art,-
19265,"Mujer fumando by Fernando Botero, 1985",411.0,332.0,Old Master through Modern Prints, Lithograph on cream wove paper ,1985,37,Swann Auction Galleries,2008-05-01,6053.0, Fernando Botero,-420,Mutual Art,-
19273,"Black Seven by Susana Jaime Mena, FullFormat:,year,1991",19.0,67.0,Property from the Raymond and Patsy Nasher Collection, mixed media ,1991,31,Sotheby's,2008-05-09,9457.0, Susana Jaime Mena,-420,Mutual Art,-
19274,"Stylized Female Figure by Adolfo Best Maugard, 1922",7.875,6.125,2008 May Fine Arts Final Session, Gouache on laid paper ,1922,100,"Heritage Auctions, Dallas",2008-05-09,1069.0, Adolfo Best Maugard,-420,Mutual Art,-
19275,"Guatemala by Sebastião Salgado, 1978; printed circa 1990",11.75,17.25,Photographic Literature & Photographs, Silver print ,1978,44,Swann Auction Galleries,2008-05-15,3026.0, Sebastião Salgado,-420,Mutual Art,-
19276,"Untitled (Poster) by Manuel Álvarez Bravo, Circa 1935; printed 1980s",9.75,7.5,Photographic Literature & Photographs, Silver print ,1935,87,Swann Auction Galleries,2008-05-15,3577.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19277,"""Montaña Negra, Nube Blanca"" [Black Mountain, White Cloud] by Manuel Álvarez Bravo, 1974; printed 1981",7.75,9.75,Photographic Literature & Photographs, Platinum-palladium print ,1974,48,Swann Auction Galleries,2008-05-15,2614.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19278,"10 works: Portfolio entitled ""Witnesses of Time"" by Flor Garduño, 1988-1990; printed 1993",9.25,7.0,Photographic Literature & Photographs, Platinum-palladium prints ,1988,34,Swann Auction Galleries,2008-05-15,16507.0, Flor Garduño,-420,Mutual Art,-
19279,"Odé by Mario Cravo Neto, 1989; printed 1995",8.25,21.0,Photographic Literature & Photographs, Platinum print ,1989,33,Swann Auction Galleries,2008-05-15,3852.0, Mario Cravo Neto,-420,Mutual Art,-
19281,"Maria Callas (From Diamond Divas) by Vik Muniz, FullFormat:,year,2004",58.25,46.75,Contemporary Art Day Auction, Chromogenic print mounted on aluminum ,2004,18,Sotheby's,2008-05-15,141687.0, Vik Muniz,-420,Mutual Art,-
19283,"Focus Phillips by Gabriel Orozco, FullFormat:,year,1997",15.875,19.875,Contemporary Art Day Auction, Cibachrome print ,1997,25,Sotheby's,2008-05-15,44294.0, Gabriel Orozco,-420,Mutual Art,-
19284,"The Reader, After Fragonard (From Pictures of Chocolate) by Vik Muniz, FullFormat:,year,2002",40.0,30.0,Contemporary Art Day Auction, Cibachrome print ,2002,20,Sotheby's,2008-05-15,125180.0, Vik Muniz,-420,Mutual Art,-
19285,"Mi Oficina II by Gabriel Orozco, FullFormat:,year,1992",15.875,19.875,Contemporary Art Day Auction, Cibachrome print ,1992,30,Sotheby's,2008-05-15,34390.0, Gabriel Orozco,-420,Mutual Art,-
19287,"Self Portrait: Front (From Pictures of Magazines) by Vik Muniz, FullFormat:,year,2003",100.0,72.0,Contemporary Art Day Auction, Chromogenic print ,2003,19,Sotheby's,2008-05-15,149940.0, Vik Muniz,-420,Mutual Art,-
19289,"London, December 2001 by Rivane Neuenschwander, 2006",5.5,8.25,Contemporary Art Part II, C-print (in 31 parts). ,2006,16,Phillips,2008-05-16,25793.0, Rivane Neuenschwander,-420,Mutual Art,-
19290,"Torso, after Frantisek Drtikol, from Pictures of Soil by Vik Muniz, 1998",23.875,19.75,Contemporary Art Part II, Gelatin silver print. ,1998,24,Phillips,2008-05-16,30951.0, Vik Muniz,-420,Mutual Art,-
19291,"Contando las lunas que faltan (Counting the Missing Moons) by José Bedia, 2001",114.0,289.6,Contemporary Art Part II, Acrylic on canvas. ,2001,21,Phillips,2008-05-16,22354.0, José Bedia,-420,Mutual Art,-
19292,"Mass (from chocolate pictures) by Vik Muniz, 1997",62.25,49.75,Contemporary Art Part II, Diptych: C-print in the artist's wooden frame. ,1997,25,Phillips,2008-05-16,108672.0, Vik Muniz,-420,Mutual Art,-
19293,"The Origin of the World, after Courbet, from Pictures of Soil by Vik Muniz, 1999",19.75,23.875,Contemporary Art Part II, Gelatin silver print. ,1999,23,Phillips,2008-05-16,42644.0, Vik Muniz,-420,Mutual Art,-
19297,"Two works: Blue Bambi with Paul McCarthy and Blue Bambi with Donald Judd by John Espinosa, 1998",13.25,20.0,Contemporary Art Part II, Duraflex laminated and mounted on shaped Sintra. ,1998,24,Phillips,2008-05-16,6878.0, John Espinosa,-420,Mutual Art,-
19298,"Two works: from Silueta Works in Mexico and Iowa by Ana Mendieta, 1973-77, 1976-78",19.875,16.5,Contemporary Art Part II, Color photographs. ,1973,49,Phillips,2008-05-16,18915.0, Ana Mendieta,-420,Mutual Art,-
19300,"Untitled by Tony Bechara, 2005",10.0,10.0,Post-War and Contemporary Art, Acrylic on canvas ,2005,17,Rago Arts and Auction Center,2008-05-17,2476.0, Tony Bechara,-420,Mutual Art,-
19302,"Three works of art: Untitled (Man in Square Box); Untitled (Man in Green Column); Untitled by Mauro Piva, 2001 - 1999",12.0,9.0,Post-War and Contemporary Art," Watercolor, ink, color pencil and graphite on paper; Ink and watercolor on paper ",2001,21,Rago Arts and Auction Center,2008-05-17,2476.0, Mauro Piva,-420,Mutual Art,-
19303,"SQUARING OF THE 260 DAY CALENDAR by Alfred Jensen, 1966",29.5,23.5,Modernism Auction," color silkscreen, 90/100 ",1966,56,Ivey-Selkirk,2008-05-17,69.0, Alfred Jensen,-420,Mutual Art,-
19304,"DOING LUNCH by Romero Britto, 1997",36.0,41.0,Modernism Auction," color serigraph, 141/300 ",1997,25,Ivey-Selkirk,2008-05-17,1100.0, Romero Britto,-420,Mutual Art,-
19306,"CIUDAD FLOTANTE/ FLOATING CITY by Baruj Salinas, 1966",20.0,24.0,Modernism Auction, oil on canvas ,1966,56,Ivey-Selkirk,2008-05-17,550.0, Baruj Salinas,-420,Mutual Art,-
19307,"Egg and string, Berlin by Horacio Coppola, 1932",21.6,25.7,Collection of Corbeau and Renard assembled by Gerd Sander Part II, Gelatin silver print. ,1932,90,Phillips,2008-05-17,16832.0, Horacio Coppola,-420,Mutual Art,-
19308,"La del Pirú by Manuel Álvarez Bravo, 1977-1978",23.5,17.8,Photographs," Gelatin silver print, printed later. ",1977,45,Phillips,2008-05-17,6732.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19309,"Viewing from New York, USA, Wall Street crash by Vik Muniz, 2001",162.2,121.6,Photographs, Dye destruction print. ,2001,21,Phillips,2008-05-17,33664.0, Vik Muniz,-420,Mutual Art,-
19310,"Retrato póstumo, Guanajuato (Posthumous Portrait) by Manuel Álvarez Bravo, 1939",19.4,24.1,Collection of Corbeau and Renard assembled by Gerd Sander Part II," Gelatin silver print, printed 1980. ",1939,83,Phillips,2008-05-17,6732.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19311,"La buena Fama Durmiendo (Good Reputation Sleeping), Mexico by Manuel Álvarez Bravo, 1938",25.4,33.0,Photographs," Gelatin silver print, printed 1970s. ",1938,84,Phillips,2008-05-17,14138.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19312,"Senor de Papantla by Manuel Álvarez Bravo, 1934",39.4,27.9,Photographs, Gelatin silver print. ,1934,88,Phillips,2008-05-17,2693.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19314,"La Hija de Los Danzantes (The Dancer’s Daughter) by Manuel Álvarez Bravo, 1933",24.1,16.8,Photographs," Gelatin silver print, printed later. ",1933,89,Phillips,2008-05-17,8416.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19316,"LOVE BLOSSOMS by Romero Britto, 1997",30.0,36.0,Modernism Auction," color serigraph, 32/300 ",1997,25,Ivey-Selkirk,2008-05-17,963.0, Romero Britto,-420,Mutual Art,-
19318,"Two straw flowers, Bauhaus, Berlin, November by Horacio Coppola, 1932",16.2,19.4,Collection of Corbeau and Renard assembled by Gerd Sander Part II, Gelatin silver print. ,1932,90,Phillips,2008-05-17,5387.0, Horacio Coppola,-420,Mutual Art,-
19319,"Crowned figure by Romero Britto, 1987",19.75,12.5,Modernism Auction, mixed media collage ,1987,35,Ivey-Selkirk,2008-05-17,688.0, Romero Britto,-420,Mutual Art,-
19324,"Carnival by Jorge Zeno, 1982",27.5,30.0,Modern & Contemporary and European & American Art, Ink and watercolor on paper ,1982,40,Doyle New York,2008-05-20,4299.0, Jorge Zeno,-420,Mutual Art,-
19325,"Brothel by Jorge Zeno, 1984",22.0,30.0,Modern & Contemporary and European & American Art, Ink and watercolor on paper ,1984,38,Doyle New York,2008-05-20,4299.0, Jorge Zeno,-420,Mutual Art,-
19327,"Untitled by Roberto Matta, 1951",38.625,58.0,Modern & Contemporary and European & American Art, Pastel on brown paper laid down on 1/8 inch cardboard ,1951,71,Doyle New York,2008-05-20,100419.0, Roberto Matta,-420,Mutual Art,-
19328,"Market by Wilmino Domond, 1960",16.0,48.0,Modern & Contemporary and European & American Art, Oil on masonite ,1960,62,Doyle New York,2008-05-20,2751.0, Wilmino Domond,-420,Mutual Art,-
19330,"Navajo Boy by Francis Luis Mora, Circa 1927",24.5,20.0,Modern & Contemporary and European & American Art, Charcoal on paper ,1927,95,Doyle New York,2008-05-20,1891.0, Francis Luis Mora,-420,Mutual Art,-
19331,"War Cartoon by Roberto Matta, 1945",16.75,21.0,Modern & Contemporary and European & American Art, Crayon and graphite on Roberson's Bristol board ,1945,77,Doyle New York,2008-05-20,79785.0, Roberto Matta,-420,Mutual Art,-
19332,"Hand and Foot by Roberto Matta, Circa 1940 - 1945",9.125,9.0,Modern & Contemporary and European & American Art, Graphite on paper ,1940,82,Doyle New York,2008-05-20,5159.0, Roberto Matta,-420,Mutual Art,-
19333,"Passion and Beauty with Roses by Carlos Cancio, 1995",40.75,30.75,Modern & Contemporary and European & American Art, Acrylic on canvas ,1995,27,Doyle New York,2008-05-20,3870.0, Carlos Cancio,-420,Mutual Art,-
19335,"War Cartoon by Roberto Matta, 1945",15.0,22.0,Modern & Contemporary and European & American Art, Crayon and graphite on Bainbridge Studio Bristol paper ,1945,77,Doyle New York,2008-05-20,83912.0, Roberto Matta,-420,Mutual Art,-
19337,"Mujeres by Armando Morales, 1974",63.75,51.25,Modern & Contemporary and European & American Art, Oil on canvas ,1974,48,Doyle New York,2008-05-20,166448.0, Armando Morales,-420,Mutual Art,-
