title,height,length,art_type,date_text,age,house,fecha,price,author,performance,acrylic,aquatint,arches,black,board,bronze,brown,canvas,cardboard,charcoal,color,colors,colours,crayon,down,etching,gelatin,gouache,graphite,guarro,handmade,ink,laid,lithograph,lithographs,masonite,media,metal,mixed,mixografía,mixograph,mounted,nylon,oil,painted,panel,paper,pastel,patina,pencil,plexiglas,plexiglass,print,printed,rice,rods,sand,screenprint,silkscreen,silver,tempera,watercolor,wood,wove,year,month,ln_precio,ln_height,ln_width,age_2,age_3,age_4
nude,19.75,27.75,an awesome estate auction,1983,39,clarke auction,2022-02-06,1983.0, francisco zuñiga,0.9500083838359644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,7.592366128519796,2.9831534913471307,3.3232358401924436,1521,59319,2313441
"""desnuda acostada""",18.25,24.0,an awesome estate auction,1963,59,clarke auction,2022-02-06,1879.0, francisco zuñiga,0.9000119746138187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,7.538494999413465,2.9041650800285006,3.1780538303479458,3481,205379,12117361
tiges sur transparence,28.5,10.0,fine art & antiques,1968,54,simpson galleries ,2022-02-12,4959.0, jesus-rafael soto,1.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,8.508959386489133,3.349904087274605,2.302585092994046,2916,157464,8503056
"""grupo""",11.75,16.5,made in mexico,1982,40,"john moran auctioneers, inc.",2022-02-15,1154.0, francisco zuñiga,1.1049935366495909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,7.050989447068045,2.463853240590168,2.803360380906535,1600,64000,2560000
"""familia indigena, i""",25.0,35.0,made in mexico,1976,46,"john moran auctioneers, inc.",2022-02-15,1086.0, francisco zuñiga,1.0399808474982044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,6.990256500493881,3.2188758248682006,3.5553480614894135,2116,97336,4477456
"""la abuela""",29.75,21.5,made in mexico,1981,41,"john moran auctioneers, inc.",2022-02-15,814.0, francisco zuñiga,0.7799923342276736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,2,6.70196036600254,3.392829131991639,3.068052935133617,1681,68921,2825761
two women,25.0,18.75,contemporary art - archives from the bass museum,1974,48,lion and unicorn,2022-02-16,444.0, francisco zuñiga,1.2142759469437987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,6.095824562432225,3.2188758248682006,2.9311937524164198,2304,110592,5308416
figures,109.22,32.0,"modern and contemporary art. paintings, drawings, prints, sculptures from xix and xx century",1947,75,bertolami fine arts,2022-02-17,712.0, rené portocarrero,1.0909369493603005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,6.568077911411976,4.693364196724008,3.4657359027997265,5625,421875,31640625
don filo,25.0,1.0,latin american art online,1964,58,christie's,2022-02-04,52195.0, david alfaro siqueiros,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,10.8627419838424,3.2188758248682006,0.0,3364,195112,11316496
sombrero,23.0,17.0,latin american art online,1930,92,christie's,2022-02-04,19573.0, alfredo ramos martínez,0.8333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9.881906344502523,3.1354942159291497,2.833213344056216,8464,778688,71639296
florero sobre fondo amarillo,24.0,19.0,latin american art online,1963,59,christie's,2022-02-04,26098.0, rené portocarrero,0.7142857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,10.169613962022192,3.1780538303479458,2.9444389791664403,3481,205379,12117361
tropical garden,59.0,70.0,latin american art online,2005,17,christie's,2022-02-04,49585.0, antonio seguí,1.583332934187187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,10.811443647620225,4.07753744390572,4.248495242049359,289,4913,83521
punchao,31.0,3.0,latin american art online,1983,39,christie's,2022-02-04,41756.0, fernando de szyszlo,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,10.639598432528189,3.4339872044851463,1.0986122886681098,1521,59319,2313441
"boeuf tranquillo, 1975",25.0,19.0,modern art and design estate auction,1975,47,ripley auctions,2022-02-19,522.0, graciela rodo-boulanger,1.6666666666666663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,6.257667587882639,3.2188758248682006,2.9444389791664403,2209,103823,4879681
fray junipero serra,190.5,150.5,art + design,1932,90,los angeles modern auctions,2022-02-22,14928.0, alfredo ramos martínez,0.665116154730398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9.610993923087126,5.249652194566756,5.01396308418893,8100,729000,65610000
"homenaje a lo humano (tribute to humanity), from an american portrait 1776-1976",19.75,26.0,prints & multiples: abstractions,1975,47,bonhams,2022-02-23,29034.0, jesus-rafael soto,4.635501484816554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,2,10.276222836021374,2.9831534913471307,3.258096538021482,2209,103823,4879681
mujer ornamentada,154.94,50.0,auction 602,1977,45,duran art & auctions,2022-02-23,9460.0, rené portocarrero,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9.154827662045925,5.043037945203756,3.912023005428146,2025,91125,4100625
"composition, circa 1970",198.12,58.0,"paintings, sculptures, lithographs, xixth, modern and contemporary",1970,52,rossini,2022-02-28,355.0, jesus-rafael soto,0.749973592479138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,5.872117789475416,5.288872907720037,4.060443010546419,2704,140608,7311616
catedral 23 13/16 x 16 15/16 in (60.5 x 43 cm),23.812,5.0,"post-war, contemporary and latin american art online",1963,59,bonhams,2022-02-22,2662.0, rené portocarrero,1.020001532684497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,7.8868329989550565,3.1701896552911437,1.6094379124341003,3481,205379,12117361
mujer ornamentada 23 x 17 15/16 in (58.4 x 45.5 cm),23.0,17.0,"post-war, contemporary and latin american art online",1971,51,bonhams,2022-02-22,9983.0, rené portocarrero,2.390736882438872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,2,9.208638925336425,3.1354942159291497,2.833213344056216,2601,132651,6765201
the annunciation,12.7,12.7,travel & exploration,1938,84,bonhams,2022-03-02,2855.0, angel zárraga,1.165710552640712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,7.956827122090111,2.5416019934645457,2.5416019934645457,7056,592704,49787136
serigrafia c - series jai-alai,157.48,50.0,102 | spring auction,1969,53,wendl auction house,2022-03-03,350.0, jesus-rafael soto,3.1574199368516016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,3,5.857933154483459,5.0592984660755365,3.912023005428146,2809,148877,7890481
vibration.,16.0,7.0,third floor online only,1969,53,grisebach ,2022-02-25,3400.0, jesus-rafael soto,1.0454622326768446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,2,8.131530710604252,2.772588722239781,1.9459101490553132,2809,148877,7890481
tres mujeres caminando con bateas,18.875,22.625,modern design | art,1985,37,bonhams,2022-03-08,23501.0, francisco zuñiga,0.9125202153456072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,10.064798252418377,2.9378382951350885,3.11905548958599,1369,50653,1874161
presenza grafica,40.0,40.0,day 1: modern & contemporary prints & multiples,1973,49,rosebery´s fine art auctioneers,2022-03-08,770.0, jesus-rafael soto,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,3,6.646390514847729,3.6888794541139363,3.6888794541139363,2401,117649,5764801
cabeza de mujer,245.0,205.0,19th & 20th century art,1920,102,swann auction galleries,2022-03-10,3863.0, diego rivera,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.259199362666282,5.501258210544727,5.3230099791384085,10404,1061208,108243216
mujer sentada,503.0,648.0,19th & 20th century art,1977,45,swann auction galleries,2022-03-10,2447.0, francisco zuñiga,0.5937518956627237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,7.802618063442671,6.220590170099739,6.473890696352274,2025,91125,4100625
pilar en la ventana,301.0,225.0,19th & 20th century art,1984,38,swann auction galleries,2022-03-10,4821.0, francisco zuñiga,0.7200035843364497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.480736654405622,5.707110264748875,5.41610040220442,1444,54872,2085136
dos figuras sentadas,270.0,390.0,19th & 20th century art,1939,83,swann auction galleries,2022-03-10,7726.0, diego rivera,0.8823563001793037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.952346543226227,5.598421958998375,5.966146739123692,6889,571787,47458321
"grupo de mujeres sentadas, ii",630.0,910.0,19th & 20th century art,1976,46,swann auction galleries,2022-03-10,1030.0, francisco zuñiga,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,6.937314081223682,6.4457198193855785,6.813444599510896,2116,97336,4477456
dos niños,768.0,585.0,19th & 20th century art,1956,66,swann auction galleries,2022-03-10,4121.0, david alfaro siqueiros,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.323851131338817,6.643789733147672,6.371611847231857,4356,287496,18974736
tehuana con batea,336.0,215.0,19th & 20th century art,1922,100,swann auction galleries,2022-03-10,8370.0, diego rivera,1.083333872627376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,3,9.032409163483521,5.817111159963204,5.3706380281276624,10000,1000000,100000000
cinco juguetes,7.0,1.0,latin american art,1920,102,christie's,2022-03-11,54516.0, joaquín torres garcía,1.0584007501761863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,3,10.906249515547403,1.9459101490553132,0.0,10404,1061208,108243216
gran círculo (escrituras),19.0,1.0,latin american art,1995,27,christie's,2022-03-11,90859.0, jesus-rafael soto,0.8819999077801965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,3,11.41706413330962,2.9444389791664403,0.0,729,19683,531441
llegada del caminante a la laguna,78.0,3.0,latin american art,1999,23,christie's,2022-03-11,854270.0, tomás sánchez,2.1176472046409907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,13.658002582053488,4.356708826689592,1.0986122886681098,529,12167,279841
pipila,33.0,1.0,latin american art,1960,62,christie's,2022-03-11,77879.0, david alfaro siqueiros,0.9449998877585876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,11.262911619136622,3.4965075614664802,0.0,3844,238328,14776336
'caroni',55.0,8.0,"asian, european and islamic arts",1971,51,coronari auctions,2022-03-09,642.0, jesus-rafael soto,0.7333371408989662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,6.464588303689961,4.007333185232471,2.0794415416798357,2601,132651,6765201
danzantito (niño danzante de huejotzingo),15.0,10.0,latin american art,1946,76,christie's,2022-03-11,77879.0, diego rivera,2.1599995562347627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,3,11.262911619136622,2.70805020110221,2.302585092994046,5776,438976,33362176
la bordadora,31.0,1.0,latin american art,1928,94,christie's,2022-03-11,264821.0, diego rivera,5.174998998498236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,12.486809405036455,3.4339872044851463,0.0,8836,830584,78074896
caribe,50.0,1.0,latin american art,1971,51,christie's,2022-03-11,363437.0, jesus-rafael soto,0.8819999800999904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,3,12.80336124594181,3.912023005428146,0.0,2601,132651,6765201
para el indio,19.0,3.0,latin american art,1977,45,christie's,2022-03-11,103839.0, jesus-rafael soto,1.007999813619195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,3,11.550596901691238,2.9444389791664403,1.0986122886681098,2025,91125,4100625
descansando (hombre sentado junto a un tronco),9.0,11.0,latin american art,1944,78,christie's,2022-03-11,285558.0, diego rivera,1.8479997281953628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,12.562200439809828,2.1972245773362196,2.3978952727983707,6084,474552,37015056
cargador de flores andando (el vendedor de gladiolas y hortensias),15.0,1.0,latin american art,1954,68,christie's,2022-03-11,246618.0, diego rivera,1.915199955268668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,3,12.415595859749274,2.70805020110221,0.0,4624,314432,21381376
travesía,58.0,1.0,latin american art,1973,49,christie's,2022-03-11,77879.0, fernando de szyszlo,0.9449998877585876,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,11.262911619136622,4.060443010546419,0.0,2401,117649,5764801
16 petit carrés,22.0,1.0,latin american art,1969,53,christie's,2022-03-11,129799.0, jesus-rafael soto,1.2599997476098164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,3,11.773742379062202,3.091042453358316,0.0,2809,148877,7890481
untitled,132.08,5.0,modern and contemporary art - closed sale,1991,31,ferraton – damien voglaire,2022-03-12,394.0, antonio seguí,2.333432040272432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,5.976350909297934,4.883407799611873,1.6094379124341003,961,29791,923521
crowd of hats,40.64,5.0,modern and contemporary art - closed sale,1992,30,ferraton – damien voglaire,2022-03-12,112.0, antonio seguí,1.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,3,4.718498871295094,3.7047528032702264,1.6094379124341003,900,27000,810000
estampas de guanajuato,15.75,11.5,canadian & international art,1938,84,champagne auctions,2022-03-15,15285.0, diego rivera,0.4222224063776715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,9.634627234324935,2.7568403652716422,2.4423470353692043,7056,592704,49787136
mujer de rodillas,25.5,19.5,modern discoveries,1970,52,sotheby's,2022-03-04,4154.0, francisco zuñiga,0.8064062120844455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.331827004436057,3.2386784521643803,2.970414465569701,2704,140608,7311616
"""young woman at the threshold",41.0,25.25,march 25th modern + contemporary art + design,1940,82,clars auction gallery,2022-03-25,36055.0, francisco zuñiga,0.583333535570726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,10.49280082935086,3.713572066704308,3.228826155721369,6724,551368,45212176
"""mujeres al mar (woman",23.25,29.75,march 25th modern + contemporary art + design,1977,45,clars auction gallery,2022-03-25,1339.0, francisco zuñiga,1.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,7.199678345691172,3.1463051320333655,3.392829131991639,2025,91125,4100625
la comida,24.375,34.625,fine & decorative art auction,1980,42,clark's fine art gallery & auctioneers inc.,2022-03-26,515.0, francisco zuñiga,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,6.244166900663736,3.193558016883911,3.544575964507503,1764,74088,3111696
sans titre,28.0,40.0,contemporary art,2009,13,artcurial,2022-03-30,5432.0, antonio seguí,2.698862224872063,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.600062669238532,3.332204510175204,3.6888794541139363,169,2197,28561
sans titre,81.0,100.0,contemporary art,2010,12,artcurial,2022-03-30,22632.0, antonio seguí,0.984,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,10.027120112981404,4.394449154672439,4.605170185988092,144,1728,20736
señora de mal caracter,73.0,92.0,contemporary art,2007,15,artcurial,2022-03-30,24142.0, antonio seguí,1.554960130878924,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,10.091708341261072,4.290459441148391,4.5217885770490405,225,3375,50625
mujer bebiendo,15.0,14.0,positive vibes,1985,37,hill auction gallery,2022-03-30,386.0, francisco zuñiga,0.6818583289171524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,3,5.955837369464831,2.70805020110221,2.6390573296152584,1369,50653,1874161
restaurant,65.0,40.0,contemporary art,1980,42,artcurial,2022-03-30,3017.0, antonio seguí,1.049610353465071,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8.012018239159062,4.174387269895637,3.6888794541139363,1764,74088,3111696
untitled,160.02,90.0,contemporary and actual art,1992,30,setdart,2022-04-05,895.0, jesus-rafael soto,0.4848583346876862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,4,6.796823718274855,5.075298807421978,4.499809670330265,900,27000,810000
(ciudad bolívar 1923-2005 paris) untitled,102.87,57.3,prints and multiples,1969,53,"dorotheum, vienna",2022-04-06,1869.0, jesus-rafael soto,6.688137412775094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,4,7.533158807455563,4.6334660551429385,4.048300623720694,2809,148877,7890481
escritura,27.625,11.875,april premier military & fine art auction,1979,43,affiliated auctions,2022-04-06,2561.0, jesus-rafael soto,0.4166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,4,7.848153086199526,3.3187211598379167,2.474435349920705,1849,79507,3418801
oval en el rojo,15.5,15.5,april premier military & fine art auction,1979,43,affiliated auctions,2022-04-06,2664.0, jesus-rafael soto,0.4333327911251362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2022,4,7.88758403166028,2.740840023925201,2.740840023925201,1849,79507,3418801
two women,16.0,24.5,abell april 7th online weekly auction,1974,48,a.n. abell auction company,2022-04-07,666.0, francisco zuñiga,2.60003903962522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,6.501289670540389,2.772588722239781,3.1986731175506815,2304,110592,5308416
cruz,48.26,11.0,modern and contemporary art,2000,22,"morton auctions, monte athos",2022-04-07,11177.0, juan soriano,1.1891880389622134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,4,9.321613374385612,3.8766030601968855,2.3978952727983707,484,10648,234256
llegando al dock,54.61,27.0,modern and contemporary art,1968,54,"morton auctions, monte athos",2022-04-07,1016.0, benito quinquela martin,0.7692307692307693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,6.923628628138427,4.000217016164062,3.295836866004329,2916,157464,8503056
